Start(s),Pitch(Hz),Probability[0-1.0],Source
13.04961,294.56491,0.99249,TARSOS_YIN
13.07283,296.20517,0.98138,TARSOS_YIN
13.09605,294.20377,0.98175,TARSOS_YIN
13.11927,289.37949,0.9851,TARSOS_YIN
13.14249,289.2529,0.99304,TARSOS_YIN
13.16571,289.49921,0.99454,TARSOS_YIN
13.18893,289.29721,0.98991,TARSOS_YIN
13.21215,287.1561,0.9926,TARSOS_YIN
13.23537,288.53943,0.99205,TARSOS_YIN
13.25859,292.4231,0.99157,TARSOS_YIN
13.28181,291.11478,0.99056,TARSOS_YIN
13.30503,289.36145,0.98899,TARSOS_YIN
13.32825,288.50369,0.99026,TARSOS_YIN
13.35147,287.52878,0.99266,TARSOS_YIN
13.37469,287.32004,0.99125,TARSOS_YIN
13.39791,290.99341,0.98436,TARSOS_YIN
13.42113,294.38287,0.99597,TARSOS_YIN
13.44435,297.18417,0.9957,TARSOS_YIN
13.46757,298.29837,0.99346,TARSOS_YIN
13.49079,295.83466,0.98365,TARSOS_YIN
13.51401,287.94507,0.90597,TARSOS_YIN
13.53723,297.5603,0.89793,TARSOS_YIN
14.11773,356.2901,0.89509,TARSOS_YIN
14.14095,353.19678,0.98966,TARSOS_YIN
14.16417,352.12866,0.99287,TARSOS_YIN
14.18739,360.56787,0.98399,TARSOS_YIN
14.21061,383.79984,0.95677,TARSOS_YIN
14.23383,395.18884,0.9773,TARSOS_YIN
14.25705,393.98138,0.97933,TARSOS_YIN
14.28027,387.63394,0.97061,TARSOS_YIN
14.30349,380.67294,0.98507,TARSOS_YIN
14.32671,380.15961,0.97627,TARSOS_YIN
14.34993,380.27917,0.97912,TARSOS_YIN
14.37315,383.4704,0.98015,TARSOS_YIN
14.39637,388.65869,0.97285,TARSOS_YIN
14.41959,387.70624,0.98477,TARSOS_YIN
14.44281,388.31149,0.98545,TARSOS_YIN
14.46603,380.14032,0.9524,TARSOS_YIN
14.60535,395.73337,0.9374,TARSOS_YIN
14.62857,391.03201,0.98802,TARSOS_YIN
14.65179,387.93555,0.99561,TARSOS_YIN
14.67501,384.77866,0.99135,TARSOS_YIN
14.69823,382.16187,0.99577,TARSOS_YIN
14.72145,381.22873,0.99009,TARSOS_YIN
14.74467,380.95853,0.99523,TARSOS_YIN
14.76789,382.32724,0.99409,TARSOS_YIN
14.79111,382.18042,0.99589,TARSOS_YIN
14.81433,380.54581,0.99662,TARSOS_YIN
14.83755,381.48065,0.99413,TARSOS_YIN
14.86077,383.10532,0.99604,TARSOS_YIN
14.88399,386.31137,0.99501,TARSOS_YIN
14.90721,387.75443,0.99246,TARSOS_YIN
14.93043,377.05569,0.97137,TARSOS_YIN
14.95365,356.92941,0.917,TARSOS_YIN
14.97687,371.46036,0.88558,TARSOS_YIN
15.13941,346.03769,0.98107,TARSOS_YIN
15.16263,340.24078,0.98837,TARSOS_YIN
15.18585,339.63715,0.99316,TARSOS_YIN
15.20907,340.95581,0.9943,TARSOS_YIN
15.23229,341.95865,0.99148,TARSOS_YIN
15.25551,348.00046,0.99444,TARSOS_YIN
15.27873,348.11426,0.9948,TARSOS_YIN
15.30195,345.15451,0.9957,TARSOS_YIN
15.32517,342.30685,0.99463,TARSOS_YIN
15.34839,341.32736,0.99487,TARSOS_YIN
15.37161,341.68796,0.99137,TARSOS_YIN
15.39483,344.92114,0.9965,TARSOS_YIN
15.41805,347.62299,0.9939,TARSOS_YIN
15.44127,348.07059,0.99347,TARSOS_YIN
15.46449,345.34644,0.99363,TARSOS_YIN
15.48771,343.01779,0.99312,TARSOS_YIN
15.51093,338.95334,0.98815,TARSOS_YIN
15.53415,331.66309,0.99323,TARSOS_YIN
15.55737,336.47388,0.9984,TARSOS_YIN
15.58059,334.85901,0.99811,TARSOS_YIN
15.60381,343.06708,0.97901,TARSOS_YIN
15.62703,342.50415,0.99184,TARSOS_YIN
15.65025,340.18024,0.99656,TARSOS_YIN
15.67347,340.88837,0.99535,TARSOS_YIN
15.69669,342.73489,0.99596,TARSOS_YIN
15.71991,342.28488,0.99281,TARSOS_YIN
15.74313,338.15771,0.99392,TARSOS_YIN
15.76635,336.20627,0.99613,TARSOS_YIN
15.78957,338.61087,0.9948,TARSOS_YIN
15.81279,345.42276,0.9942,TARSOS_YIN
15.83601,348.03412,0.99442,TARSOS_YIN
15.85923,347.17691,0.99697,TARSOS_YIN
15.88245,346.49326,0.99736,TARSOS_YIN
15.90567,345.4761,0.99653,TARSOS_YIN
15.92889,344.90179,0.998,TARSOS_YIN
15.95211,345.96115,0.99657,TARSOS_YIN
15.97533,345.51135,0.99705,TARSOS_YIN
15.99855,341.59967,0.99315,TARSOS_YIN
16.02177,330.99078,0.99117,TARSOS_YIN
16.04499,326.75293,0.98976,TARSOS_YIN
16.06821,311.47733,0.8875,TARSOS_YIN
16.11465,278.13358,0.81737,TARSOS_YIN
16.13787,327.36865,0.92499,TARSOS_YIN
16.16109,328.74109,0.99785,TARSOS_YIN
16.18431,328.13757,0.99716,TARSOS_YIN
16.20753,327.79874,0.99703,TARSOS_YIN
16.23075,328.06586,0.99698,TARSOS_YIN
16.25397,326.85864,0.99763,TARSOS_YIN
16.27719,325.65396,0.99678,TARSOS_YIN
16.30041,324.65073,0.99812,TARSOS_YIN
16.32363,322.84698,0.99609,TARSOS_YIN
16.34685,323.95071,0.99848,TARSOS_YIN
16.37007,325.0817,0.99784,TARSOS_YIN
16.39329,325.51334,0.99779,TARSOS_YIN
16.41651,325.17035,0.99777,TARSOS_YIN
16.43973,322.87787,0.99755,TARSOS_YIN
16.46295,319.85571,0.99793,TARSOS_YIN
16.48617,320.34457,0.99828,TARSOS_YIN
16.50939,324.84064,0.99883,TARSOS_YIN
16.53261,331.64771,0.99573,TARSOS_YIN
16.55583,336.71185,0.99159,TARSOS_YIN
16.57905,337.32635,0.98998,TARSOS_YIN
16.60227,330.71274,0.99316,TARSOS_YIN
16.62549,328.33051,0.99561,TARSOS_YIN
16.64871,325.97543,0.99664,TARSOS_YIN
16.67193,325.47083,0.99619,TARSOS_YIN
16.69515,324.38553,0.99847,TARSOS_YIN
16.71837,324.10394,0.99706,TARSOS_YIN
16.74159,327.61703,0.99622,TARSOS_YIN
16.76481,326.94455,0.99776,TARSOS_YIN
16.78803,327.21033,0.99752,TARSOS_YIN
16.81125,325.86667,0.99675,TARSOS_YIN
16.83447,324.7915,0.99754,TARSOS_YIN
16.85769,325.92877,0.99403,TARSOS_YIN
16.88091,322.86237,0.98576,TARSOS_YIN
16.90413,319.58109,0.91005,TARSOS_YIN
16.92735,325.76297,0.92297,TARSOS_YIN
16.95057,329.35373,0.86624,TARSOS_YIN
17.20599,280.13721,0.84973,TARSOS_YIN
17.22921,284.59494,0.96838,TARSOS_YIN
17.25243,286.41019,0.9934,TARSOS_YIN
17.27565,284.60077,0.97354,TARSOS_YIN
17.29887,280.22836,0.97878,TARSOS_YIN
17.32209,276.40323,0.98837,TARSOS_YIN
17.34531,278.13596,0.98975,TARSOS_YIN
17.36853,282.45636,0.99121,TARSOS_YIN
17.39175,287.18011,0.99218,TARSOS_YIN
17.41497,287.14059,0.99417,TARSOS_YIN
17.43819,283.50403,0.99238,TARSOS_YIN
17.46141,284.48441,0.99498,TARSOS_YIN
17.48463,286.49884,0.99187,TARSOS_YIN
17.50784,287.94272,0.99291,TARSOS_YIN
17.53106,287.52866,0.99395,TARSOS_YIN
17.55429,287.51276,0.99552,TARSOS_YIN
17.57751,286.64209,0.99538,TARSOS_YIN
17.60073,284.50815,0.99613,TARSOS_YIN
17.62395,284.22745,0.99738,TARSOS_YIN
17.64717,284.20563,0.99608,TARSOS_YIN
17.67039,285.66565,0.99528,TARSOS_YIN
17.69361,285.62094,0.99693,TARSOS_YIN
17.71683,286.25049,0.98486,TARSOS_YIN
17.74005,282.06784,0.91836,TARSOS_YIN
18.29733,246.99046,0.94872,TARSOS_YIN
18.32054,244.79305,0.97885,TARSOS_YIN
18.34376,248.66693,0.99601,TARSOS_YIN
18.36698,251.28551,0.99535,TARSOS_YIN
18.3902,256.03412,0.99225,TARSOS_YIN
18.41342,262.21841,0.99377,TARSOS_YIN
18.43664,259.84714,0.98854,TARSOS_YIN
18.45986,250.5732,0.99668,TARSOS_YIN
